src_lead_id,system_id,src_branch_id,brand_id,product_of_interest,brand,branch_name,region,site_group,enterprise_ad_category,enterprise_ad_sub_category,entp_customer_id,entp_entity_id,match_type,Customer_Name,Customer_Email,Customer_Email_Normalized,Customer_Phone,Customer_Address_1,Customer_City,Customer_State,Customer_Zip_Postal,Customer_Country,customer_mapping,customer_count,Lead_Created_Date,First_Set_Date,First_Appointment_Date,First_Meet_Date,First_Booked_Date,Cancel_Date,Install_Date,Raw_Leads,Opps,Speed_2_Meet,Meets,Jobs_Sold_Gross,Bookings_Gross,Financed_Amount,Finance_Turndown,Finance_Turndown_Amount,Jobs_Cancelled,Bookings_Cancel,Installed_Jobs,Revenue,appt_statuses,appt_ids,setby_user_ids,meet_appt_statuses,meet_appt_ids,contract_ids,sales_rep_ids,product_ids,finance_plan_ids,cancel_reasons,cancel_contract_ids,cancel_finance_plan_ids,cancel_product_ids,job_ids,rev_contract_ids,rev_product_ids,installer_ids
77651c44-312d-ed11-9db0-000d3a5c9cf8,Champion_CE,51e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Louisville,Mid West,Legacy,Referrals,Referral,3.77316E+18,fff5de287df553746419b552202c386c3c198a5c9abdde2fd071c06ce3a2d8b6,partial_email,Christopher Arias,wendy00@example.com,wendy00@example.com,2851816125,046 Nicole Circle Suite 923,West Ronaldtown,AR,11675,USA,"[{""customer_id"":""bb641c44-312d-ed11-9db0-000d3a5c9cf8"",""system_id"":""Champion_CE""},{""customer_id"":""6d0b3d22-312d-ed11-9db1-000d3a59f7ea"",""system_id"":""Champion_CE""}]",2,2022-09-05 15:42:04,2022-09-05 15:42:04,2022-09-07 18:00:00,2022-09-07 18:00:00,2022-09-08 20:12:27,2022-09-12 13:17:27,null,1,1,2,1,1,5646,null,0,null,1,5646,1,5646,"[""Won""]",[],[],"[""Won""]",[],"[""8fb8058b-b22f-ed11-9db1-000d3a59ff3d""]","[""Nate Burrow""]","[""1""]",[],[],"[""8fb8058b-b22f-ed11-9db1-000d3a59ff3d""]",[],[],[],"[""8fb8058b-b22f-ed11-9db1-000d3a59ff3d""]",[],[]
3770814,LG_Centah,243,LG,84,LeafGuard,Tri State,North East,Legacy,Lead Aggregator,Modernize,-1.1339E+18,fff5d98d1328fb3745236adbc948fd7a789588b090ad78c51b4ef1e1b3a6a8e9,no_match,David Thomas,johnsonjennifer@example.net,johnsonjennifer@example.net,6151204850,665 Stephanie Trail Suite 460,Dianaberg,NV,55415,USA,"[{""customer_id"":""3770814"",""system_id"":""LG_Centah""}]",1,2024-08-14 16:46:42,2024-08-14 16:46:42,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3770814""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
85ebd0ac-e81b-eb11-a813-000d3a3ab684,Champion_CE,cc085e27-8b5b-e911-a964-000d3a597152,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Indianapolis,Mid West,Legacy,REF,REF,-3.20076E+18,fff5d7da4f50d29ce5a4d852f3aa9a71d7a3216e85abc3786a1bcfded4a7aa2d,no_match,Dr. Elizabeth Bryan,rodriguezchristopher@example.org,rodriguezchristopher@example.org,3472435861,8225 Kara Crossroad Suite 267,New Philipchester,VT,51281,USA,"[{""customer_id"":""42c87eef-dc1b-eb11-a813-000d3a31ee79"",""system_id"":""Champion_CE""}]",1,2020-11-01 02:19:39,2019-10-14 00:00:00,2019-10-15 18:00:00,2019-10-15 18:00:00,2020-11-01 03:12:45,null,2019-12-02 00:00:00,1,1,1,1,1,4003,null,0,null,null,null,1,4003,"[""Won""]",[],[],"[""Won""]",[],"[""4f697e16-f01b-eb11-a813-000d3a31ee79""]","[""Jamie Calhoun""]",[],[],null,null,null,null,[],"[""4f697e16-f01b-eb11-a813-000d3a31ee79""]",[],[]
a0fal000004a4ovAAA,YHIC_i360,Fargo,YHIC,Bath Remodel,Your Home Improvement Company,Fargo,Central,null,Lead Aggregator,Home Advisor,6.28136E+18,fff5d7375b7108b65effd89a33c2e40341b962abe7f86eb235c72a60c9d7f77c,no_match,Tara Logan,melissahill@example.org,melissahill@example.org,7849477129,350 Robert Coves,Vincentfort,ME,19581,USA,"[{""customer_id"":""001al00001jNfvkAAC"",""system_id"":""YHIC_i360""}]",1,2021-11-28 00:00:00,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
296335,UWD_LeadPerfection,0,UWD,null,null,null,null,null,Events,IX: Nari Survey,1.48535E+18,fff5d62e65549e9673e4ce601d48528dd7b051630c86303b28eca4692a4440d2,partial_email,Erik Nelson,kyleparker@example.com,kyleparker@example.com,1564952549,64411 Ellen Ridge,Schroederside,OH,11027,null,"[{""customer_id"":""bf70fa11-4227-eb11-a813-000d3a361de9"",""system_id"":""Champion_CE""},{""customer_id"":""261075"",""system_id"":""UWD_LeadPerfection""}]",2,2019-01-31 08:54:47,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
281140,UWD_LeadPerfection,null,UWD,null,null,null,null,null,Lead Aggregator,Colts Sweepstakes,1.16105E+18,fff5ce5503ef90bbf1abe1bc1decfa53461b683015a82a19b37dfe6d54adb69c,no_match,Julie Smith,ohall@example.com,ohall@example.com,1884968066,51102 Eugene Wells Suite 434,Port Jessicabury,VI,04342,null,"[{""customer_id"":""248126"",""system_id"":""UWD_LeadPerfection""}]",1,2018-12-13 09:32:39,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
795056,UWD_LeadPerfection,NC,UWD,Windows,Universal Windows Direct,Charlotte,None,2022,Social Media,Prospecting,-2.97913E+18,fff5cbc18e7eced5343bf08751fc26617f31d24df40d4fc8050a73365430c619,no_match,James Collins,psmith@example.com,psmith@example.com,6003203197,14003 Ellison Mountains,East Danielfort,WA,13464,null,"[{""customer_id"":""688136"",""system_id"":""UWD_LeadPerfection""}]",1,2023-01-19 09:35:37,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
f4956632-cafa-ed11-8849-00224804981c,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 3-5,null,null,null,null,Lead Aggregator,Home Advisor,7.42652E+17,fff5cb3d7b090781c781931d72985b604d6a4e75a073ecb45e28432e57a85590,no_match,Julie Pearson,vwilliams@example.org,vwilliams@example.org,9084194785,11375 Matthew Expressway Apt. 072,Millstown,NJ,18536,USA,"[{""customer_id"":""c3bfce35-cafa-ed11-8849-0022480490b5"",""system_id"":""Champion_CE""}]",1,2023-05-25 07:03:16,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
595099,UWD_LeadPerfection,STL,UWD,Windows,Universal Windows Direct,Saint Louis,None,Legacy,Internet,Search,3.13081E+18,fff5c953cd43c7413308c9a64dd3a4e150f9d208400ec0101c85d323f884ae8a,no_match,Linda Brown,taylordougherty@example.org,taylordougherty@example.org,1972239964,1837 Monroe Canyon Suite 681,East Laurenside,AL,88808,null,"[{""customer_id"":""526910"",""system_id"":""UWD_LeadPerfection""}]",1,2021-06-19 17:37:30,2021-06-22 12:25:57,2021-06-23 09:30:00,null,null,null,null,1,1,0,null,null,null,null,null,null,null,null,null,null,"[""Appt Cancel: Unknown""]","[""431179""]","[""2678""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
621449,UWD_LeadPerfection,COL,UWD,Windows,Universal Windows Direct,Columbus,None,2019,Social Media,Michelle Knox (@ellerydesigns),5.68802E+18,fff5c6f98cb6840c9180d8af6df04e343c606171b7d93395a0b5b0eb9d9f4317,no_match,Kimberly Mueller,gcamacho@example.org,gcamacho@example.org,3236221690,685 Green Shores Suite 067,Carlville,IA,76269,null,"[{""customer_id"":""548096"",""system_id"":""UWD_LeadPerfection""}]",1,2021-09-11 12:33:05,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2dbe0aca-ba09-ec11-b6e5-0022480a2e0b,Champion_CE,76a6eefe-8191-e811-813f-3863bb36dd00,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Denver,West,Legacy,Referrals,Previous Customer,7.17733E+18,fff5bea84529e09fa1770adc89f1f3c798675dd69f7968d29bbe28df228f0c1f,no_match,Suzanne Diaz,christopherbrown@example.org,christopherbrown@example.org,1070335084,3198 Becky Heights,Wesleybury,AK,01840,USA,"[{""customer_id"":""7e3df8c3-ba09-ec11-b6e5-0022480a2e0b"",""system_id"":""Champion_CE""}]",1,2021-08-30 17:50:43,2021-08-30 17:50:43,2021-09-13 18:00:00,null,null,null,null,1,1,14,null,null,null,null,null,null,null,null,null,null,"[""Canceled""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
04a89374-2907-ef11-9f8a-000d3a3543a3,Champion_CE,aa879f0e-8b5b-e911-a964-000d3a597152,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Toledo,Lake,Legacy,Internet,Online,-2.41937E+18,fff5bd36723a78af085d530a5c9684c234ec7b3cf7ba786f8fc5c95000a58199,no_match,Brian Coleman,cervantesleslie@example.org,cervantesleslie@example.org,6758646339,48110 Smith Crest Suite 764,South William,AS,77205,USA,"[{""customer_id"":""a2a79374-2907-ef11-9f8a-000d3a3543a3"",""system_id"":""Champion_CE""}]",1,2024-04-30 19:40:16,2024-04-30 19:40:16,2024-05-15 18:00:00,2024-05-15 18:00:00,null,null,null,1,1,14,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
117c0bf1-9d62-ee11-be6e-002248049e37,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,Window Install,null,null,null,null,Lead Aggregator,House Method Micro Site,-1.23748E+18,fff5b80cb807c679eb3acc5900f85c601d6936d7ecbd4878fe35fb3de2e95aaa,no_match,Savannah Martinez,vwright@example.com,vwright@example.com,7512395978,5426 Kathryn Valleys,Martinfurt,AK,20621,USA,"[{""customer_id"":""df7b0bf1-9d62-ee11-be6e-002248049e37"",""system_id"":""Champion_CE""}]",1,2023-10-04 10:08:27,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4019200,LG_Centah,2686,LG,84,LeafGuard,"Springfield, IL",Central,2018,Internet,All-Company Website,5.82797E+18,fff5b57ac546671a48b1dace62e46e0576decd731501e7fa2f396ea9b25a30d4,no_match,Edward Chang,kelsey67@example.com,kelsey67@example.com,0730871564,370 Connor Island Suite 380,South Kenneth,CA,40047,USA,"[{""customer_id"":""4019200"",""system_id"":""LG_Centah""}]",1,2025-04-05 11:03:38,2025-04-05 11:06:54,2025-04-11 09:58:08,null,null,null,null,1,1,5,null,null,null,null,null,null,null,null,null,null,"[""Canceled During Sale""]","[""4019200""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
356966,UWD_LeadPerfection,CLE,UWD,Windows,Universal Windows Direct,Cleveland,None,Legacy,Referrals,Non-Customer,-8.6183E+18,fff5b3e5844600f395760fef5cd770e74d2a70ec99540158473facba259fbcbe,no_match,Erika Stevens,patrickmartin@example.org,patrickmartin@example.org,2728840766,07632 Dougherty Wall Apt. 538,Alvarezberg,MI,79634,null,"[{""customer_id"":""313019"",""system_id"":""UWD_LeadPerfection""}]",1,2019-06-21 18:05:47,2019-08-27 12:14:38,2019-08-27 19:00:00,2019-08-27 19:00:00,2019-08-27 00:00:00,null,null,1,1,0,1,1,2700,null,0,null,null,null,null,null,"[""Contract Signed""]","[""267311""]","[""2736""]","[""Contract Signed""]","[""267311""]","[""389241""]","[""2785""]","[""Windows""]","[""0""]",null,null,null,null,null,null,null,null
24618,KD_LeadPerfection,52,KD,Win,K-Designers,Minneapolis,None,Legacy,Referrals,Self Generated,4.83419E+18,fff5b3e12e79e5c972ce8fdd0bc7dcf1bed265b3ec6f492e672f7c23d1828c6e,no_match,Steven Reynolds,alawson@example.net,alawson@example.net,6932055340,89273 Harmon Islands Suite 640,Jamesmouth,MT,59513,USA,"[{""customer_id"":""330262"",""system_id"":""KD_LeadPerfection""}]",1,2014-09-18 00:00:00,2014-09-18 00:00:00,2014-09-18 09:00:00,2014-09-18 09:00:00,2014-09-18 00:00:00,null,null,1,1,0,1,1,1359.6,null,0,null,null,null,null,null,"[""Sale (Contract Signed)""]","[""24394""]","[""16837""]","[""Sale (Contract Signed)""]","[""24394""]","[""52433417""]","[""16837""]","[""Win""]",[],null,null,null,null,null,null,null,null
121815,KD_LeadPerfection,52,KD,Win,K-Designers,Minneapolis,None,Legacy,General,Add On,4.83419E+18,fff5b3e12e79e5c972ce8fdd0bc7dcf1bed265b3ec6f492e672f7c23d1828c6e,no_match,John Larson,vporter@example.com,vporter@example.com,0384227362,320 Gregory Row Apt. 711,Port Stevenstad,SD,64738,USA,"[{""customer_id"":""330262"",""system_id"":""KD_LeadPerfection""}]",1,2017-10-10 08:00:00,2017-10-10 08:00:00,2017-10-10 14:00:00,2017-10-10 14:00:00,2017-10-10 00:00:00,null,null,1,1,0,1,1,2571.54,null,0,null,null,null,null,null,"[""Sale (Contract Signed)""]","[""121630""]","[""14479""]","[""Sale (Contract Signed)""]","[""121630""]","[""52735349""]","[""14479""]","[""Win""]",[],null,null,null,null,null,null,null,null
51313,TBA_LeadPerfection,NC,TBA,null,The Bath Authority,Charlotte,None,2023,Lead Aggregator,Porch,-9.02747E+18,fff5aed7b5113c9f459a8f8e99d1d62a9d1684b58b81031ceafc52be2adcbfbf,no_match,Bryan Vasquez,xmartin@example.com,xmartin@example.com,4486983052,9039 Jacob Falls,Cooleyshire,WY,72537,null,"[{""customer_id"":""51092"",""system_id"":""TBA_LeadPerfection""}]",1,2024-04-06 11:10:30,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3442035,LG_Centah,2658,LG,84,LeafGuard,Southern Georgia,South,Legacy,Lead Aggregator,Modernize,3.5943E+18,fff5abbcf8a99fc5bdb395b551359aa866023a2484041e4289af4b38723bbb42,no_match,Zachary Zamora,erikaadams@example.org,erikaadams@example.org,7703163705,49332 Conley Falls,Sabrinafurt,OK,29844,USA,"[{""customer_id"":""3442035"",""system_id"":""LG_Centah""}]",1,2023-09-01 00:14:39,2023-09-01 00:14:39,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3442035""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
4068184,LG_Centah,2674,LG,84,LeafGuard,Idaho,West,2018,Affiliate,Three Ships,6.08413E+18,fff5aba384ebd8e4110700fb943b34204cc9ab3c89524bc891b34ff2c0947564,no_match,Sharon Alexander,kimberly63@example.net,kimberly63@example.net,6540259985,939 David Squares,Port Trevor,ND,11905,USA,"[{""customer_id"":""4068184"",""system_id"":""LG_Centah""}]",1,2025-05-12 21:32:12,2025-05-12 21:32:12,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""4068184""]","[""36081""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
2787107,LG_Centah,2698,LG,84,LeafGuard,Michigan,Central,2020,Print,Print-PFS,6.95333E+18,fff5ab9504876eb9764ae96c3b9c7f3e768904927c3f9b12ab7206c9152c8f03,no_match,Kenneth Short,michaelwilliams@example.net,michaelwilliams@example.net,6765272845,749 Johnson Stream,New Michelechester,ME,00866,USA,"[{""customer_id"":""2787107"",""system_id"":""LG_Centah""}]",1,2021-04-15 16:17:13,2021-04-15 16:17:13,2021-04-25 16:00:03,2021-04-25 16:00:03,null,null,null,1,1,9,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""2787107""]","[""22407""]","[""Quoted""]","[""2787107""]",null,null,null,null,null,null,null,null,null,null,null,null
437755,KD_LeadPerfection,51,KD,Win,K-Designers,Billings,None,Legacy,Lead Aggregator,Contractor Connect Llc,3.08625E+18,fff5a61c6299a9eb2b3c397265dde33177e511bd86529da7dd8fb7fa174ffb57,no_match,Jon Cox,bmathis@example.org,bmathis@example.org,9290221543,4890 Glenn Estate,Susanbury,IL,23217,USA,"[{""customer_id"":""3288951"",""system_id"":""KD_LeadPerfection""}]",1,2025-08-04 09:44:52,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
337808,KD_LeadPerfection,51,KD,Win,K-Designers,Billings,None,Legacy,Lead Aggregator,Quinstreet,-5.14934E+18,fff59f59227479943cd254bb2709f0a7d3420add9223e0c13fb90e6691ff5c72,no_match,Christopher Howard,moorenicholas@example.net,moorenicholas@example.net,3545036988,393 James Estates Suite 362,Andersonside,AK,45959,USA,"[{""customer_id"":""3208885"",""system_id"":""KD_LeadPerfection""}]",1,2024-07-15 13:08:28,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3993858,LG_Centah,2461,LG,84,LeafGuard,Columbus/Dayton,Central,Legacy,Lead Aggregator,Modernize,-4.38884E+18,fff59b492741605e1b3418a7c2371beaff747ff7b22f2fb89ccb63725a979ead,no_match,Natalie Cooke,daviddecker@example.com,daviddecker@example.com,5965999201,76317 Parker Landing,Ernesttown,MS,24389,USA,"[{""customer_id"":""3993858"",""system_id"":""LG_Centah""}]",1,2025-03-14 15:23:41,2025-03-14 15:23:41,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3993858""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
1081829,UWD_LeadPerfection,TOL,UWD,Windows,Universal Windows Direct,Toledo,None,2025,Lead Aggregator,Leads.io,-8.33144E+18,fff59a62d7f38503ea0bdb151aaded487b65a13eb7baa3055f9a2380c695f65b,no_match,Sharon Davidson,rachelpeterson@example.org,rachelpeterson@example.org,3175362647,86461 Jacqueline River Suite 173,North Ashleyburgh,TN,97733,null,"[{""customer_id"":""922924"",""system_id"":""UWD_LeadPerfection""}]",1,2025-08-22 14:19:30,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
310f0f3d-d27b-ef11-a670-000d3a5a5481,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,Sunrooms,null,null,null,null,Lead Aggregator,Social Media Sunrooms,6.40046E+18,fff593c4b6c8a170c19dc02d10628bec0c65f1bcfee5bcd1f498d5ba79b55c17,no_match,Stephanie Stewart,josephlee@example.net,josephlee@example.net,5051432191,08779 Little Green Suite 925,Michelleberg,CO,66262,USA,"[{""customer_id"":""13615c3c-d27b-ef11-a670-000d3a3801de"",""system_id"":""Champion_CE""}]",1,2024-09-26 06:40:39,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0Y0ZZ0mPEzX00oudb96Vk,Apex_LOUPE,0I0AA0n42j2pdjTqqqLGk,APEX,Windows,Apex,Salt Lake City,None,Legacy,Canvassing,Internal Canvassing,-2.87817E+18,fff59111a8cb8ae3b2612b6628c1c6bc65b7698354f4336b0600b7b76dbd063e,no_match,Michelle King,isabella81@example.net,isabella81@example.net,8770676933,99865 Michael River,East Matthewside,TN,38490,USA,"[{""customer_id"":""0C0ZZ0mR3Gr66afRjyb1k"",""system_id"":""Apex_LOUPE""}]",1,2017-08-15 05:55:20,2017-08-02 02:28:47,2017-08-15 05:55:22,null,null,null,null,1,1,13,null,null,null,null,null,null,null,null,null,null,[],"[""050ZZ0kZNXe660iAN4xEk""]","[""0c0ZZ0lK2JM3DDtZoLZJk""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
821604,UWD_LeadPerfection,CHIW,UWD,Windows,Universal Windows Direct,Chicago,None,2022,Lead Aggregator,Porch,-3.69609E+18,fff58f85f7f09393e4c65e567beb90d962aa175b42cf7e00a78eb1d6cc286432,no_match,Denise Stephenson,dana58@example.net,dana58@example.net,6726208467,925 Bradshaw Wall,Jillianland,WY,77257,null,"[{""customer_id"":""709342"",""system_id"":""UWD_LeadPerfection""}]",1,2023-04-26 11:18:28,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3332471,LG_Centah,2701,LG,84,LeafGuard,Dallas,South,2020,Lead Aggregator,Modernize,-4.16869E+18,fff587b7e7b9685b8e0a200f1b69953ece20c390bce942f8fe55f2a948c06275,no_match,Justin Thompson,alan18@example.org,alan18@example.org,7286394201,34149 Brooke Turnpike,New Jacquelinechester,MO,22814,USA,"[{""customer_id"":""3332471"",""system_id"":""LG_Centah""}]",1,2023-05-29 16:11:15,2023-05-29 16:22:05,2023-06-04 13:42:25,2023-06-04 13:42:25,null,null,null,1,1,5,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""3332471""]","[""30536""]","[""Quoted""]","[""3332471""]",null,null,null,null,null,null,null,null,null,null,null,null
e38ffb23-542c-ee11-bdf4-0022480490b5,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 6 +,null,null,null,null,Lead Aggregator,Home Advisor,-6.15451E+18,fff57f41691cddfbdbfb164d507a30e7578e8a495797605885078bab4a4284f9,no_match,Jill Taylor,vsmith@example.org,vsmith@example.org,4003910193,3892 Ethan Villages,Davisshire,IN,50612,USA,"[{""customer_id"":""7fd3f81d-542c-ee11-bdf4-0022480494b3"",""system_id"":""Champion_CE""}]",1,2023-07-27 08:03:59,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
651328,UWD_LeadPerfection,NC,UWD,null,Universal Windows Direct,Charlotte,None,2022,Lead Aggregator,Home Advisor,-1.88184E+18,fff57584716d7b6cbc6d0216883149e907347cc7cfc3bad6c997651377c876fc,no_match,Melissa Barnes,huynhdouglas@example.com,huynhdouglas@example.com,6076264385,95372 Joseph Course,Mckenzieberg,PR,29721,null,"[{""customer_id"":""571510"",""system_id"":""UWD_LeadPerfection""}]",1,2022-01-13 14:31:21,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0Y0ZZ0nYN7xyJNc3vYWam,Apex_LOUPE,0I0AA0kVRGRL2YfzdqjZk,APEX,Windows,Apex,Atlanta,None,2023,Canvassing,Internal Canvassing,-5.52314E+17,fff568dec729e4a30de1e079f85f0bbeab8a5e104e7668eca6664f4bd6158a4a,no_match,Christine Dillon,kristinwilson@example.net,kristinwilson@example.net,2316544137,7685 Tapia Terrace,South Micheleborough,WY,33401,USA,"[{""customer_id"":""0C0ZZ0n2yaJpgdsJ4BAbl"",""system_id"":""Apex_LOUPE""}]",1,2017-08-16 19:57:45,2015-11-24 15:00:00,2017-08-16 19:57:49,null,null,null,null,1,1,631,null,null,null,null,null,null,null,null,null,null,[],"[""050ZZ0elQdN6aXAcKG3Lk""]","[""0c0ZZ0VkeE2jd1YI9XXkW""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
4b88e1d0-f494-ef11-8a6a-0022480826d7,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,Window Install,null,null,null,null,Lead Aggregator,House Method Micro Site,8.10807E+18,fff5635fc0bf4ffc0990fbbdf0c89348d4c54e3632539afff5278e84690025e7,no_match,Catherine Villegas,nichole17@example.com,nichole17@example.com,1799932420,8374 Ingram Club,Jacksonview,MI,56652,USA,"[{""customer_id"":""32ec64c8-f494-ef11-8a6a-6045bd0271dc"",""system_id"":""Champion_CE""}]",1,2024-10-28 06:21:08,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
